project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,density_contemp,density_m2_contemp,density_km2_contemp,density_10km2_contemp,density_100km2_contemp,density_cummul,density_m2_cummul,density_km2_cummul,density_10km2_cummul,density_100km2_cummul
OWRI - OR_20060659,OWRI - OR_20060659-WS-3,2006,NA,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,51356.34285714286,TRUE,2.133647483093375e-11,6.998363744546269e-9,0.00699836374454627,0.699836374454627,69.9836374454627,2.080792270937825e-11,1.3712421065480267e-8,0.013712421065480266,1.3712421065480267,137.12421065480268
OWRI - OR_20060659,OWRI - OR_20060659-WS-4,2006,NA,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,51356.34285714286,TRUE,2.133647483093375e-11,6.998363744546269e-9,0.00699836374454627,0.699836374454627,69.9836374454627,2.019394729739452e-11,1.3307811268982989e-8,0.013307811268982988,1.3307811268982987,133.07811268982988
OWRI - OR_20060664,OWRI - OR_20060664-WS-1,2006,NA,OR,PINE CREEK,GOOSE LAKE EAST SHORE,UPPER SACRAMENTO,UPPER SACRAMENTO,OWRI,27453.165985204927,TRUE,1.246175311330006e-12,4.0874550211624195e-10,4.0874550211624194e-4,0.04087455021162419,4.08745502116242,7.513784090727785e-13,4.951583715789611e-10,4.951583715789611e-4,0.049515837157896106,4.951583715789611
OWRI - OR_20060664,OWRI - OR_20060664-WS-2,2006,NA,OR,PINE CREEK,GOOSE LAKE EAST SHORE,UPPER SACRAMENTO,UPPER SACRAMENTO,OWRI,27453.165985204927,TRUE,1.246175311330006e-12,4.0874550211624195e-10,4.0874550211624194e-4,0.04087455021162419,4.08745502116242,7.513784090727785e-13,4.951583715789611e-10,4.951583715789611e-4,0.049515837157896106,4.951583715789611
OWRI - OR_20060671,OWRI - OR_20060671-WS-1,2006,NA,OR,UPPER WHISKEY CREEK,MIDDLE WALLOWA RIVER,LOWER SNAKE,LOWER SNAKE,OWRI,40550.4554051991,TRUE,1.6326702090644595e-12,5.355158285731427e-10,5.355158285731427e-4,0.05355158285731427,5.355158285731427,9.543266988852378e-13,6.289012945653716e-10,6.289012945653716e-4,0.06289012945653716,6.289012945653716
OWRI - OR_20060672,OWRI - OR_20060672-WS-1,2006,NA,OR,GRANDE RONDE RIVER-COLEMAN RIDGE,GRANDE RONDE RIVER/BEAVER CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,100029.61242453262,TRUE,1.2018447821501821e-12,3.942050885452597e-10,3.9420508854525973e-4,0.03942050885452597,3.942050885452597,9.626727834612474e-13,6.344013643009621e-10,6.34401364300962e-4,0.0634401364300962,6.34401364300962
OWRI - OR_20060678,OWRI - OR_20060678-WS-1,2006,NA,OR,HUBBARD CREEK,NEW_RIVER_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,7297.061248282467,TRUE,5.690034787655244e-12,1.86633141035092e-9,0.0018663314103509203,0.18663314103509202,18.6633141035092,NA,NA,NA,NA,NA
OWRI - OR_20060692,OWRI - OR_20060692-WS-1,2006,NA,OR,YAQUINA RIVER-YOUNG CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,53914.68005718172,TRUE,2.4562308955381036e-11,8.05643733736498e-9,0.008056437337364981,0.8056437337364981,80.56437337364981,2.2825603814040805e-11,1.504207291345289e-8,0.01504207291345289,1.504207291345289,150.4207291345289
OWRI - OR_20060692,OWRI - OR_20060692-WS-2,2006,NA,OR,YAQUINA RIVER-YOUNG CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,53914.68005718172,TRUE,2.479471537442875e-11,8.13266664281263e-9,0.00813266664281263,0.8132666642812629,81.32666642812629,2.2881501316464798e-11,1.5078909367550303e-8,0.015078909367550302,1.5078909367550302,150.789093675503
OWRI - OR_20060693,OWRI - OR_20060693-WS-1,2006,NA,OR,UPPER YACHATS RIVER,YACHATS RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,19826.80146007689,TRUE,7.689536801157593e-12,2.5221680707796906e-9,0.0025221680707796907,0.25221680707796906,25.221680707796907,7.716850571317124e-12,5.085404526497985e-9,0.005085404526497985,0.5085404526497985,50.85404526497985
OWRI - OR_20060693,OWRI - OR_20060693-WS-2,2006,NA,OR,UPPER YACHATS RIVER,YACHATS RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,19826.80146007689,TRUE,7.689536801157593e-12,2.5221680707796906e-9,0.0025221680707796907,0.25221680707796906,25.221680707796907,7.716850571317124e-12,5.085404526497985e-9,0.005085404526497985,0.5085404526497985,50.85404526497985
OWRI - OR_20060711,OWRI - OR_20060711-WS-1,2006,NA,OR,CROFT LAKE-NEW RIVER FRONTAL,HUMBUG_NESIKA_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,8735.26836268754,TRUE,5.835253749293507e-12,1.9139632297682703e-9,0.0019139632297682702,0.19139632297682702,19.139632297682702,6.628324485933584e-12,4.368065836230232e-9,0.004368065836230233,0.43680658362302327,43.680658362302324
OWRI - OR_20060712,OWRI - OR_20060712-WS-1,2006,NA,OR,CROFT LAKE-NEW RIVER FRONTAL,HUMBUG_NESIKA_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,7563.996480270919,TRUE,5.835253749293507e-12,1.9139632297682703e-9,0.0019139632297682702,0.19139632297682702,19.139632297682702,6.628324485933584e-12,4.368065836230232e-9,0.004368065836230233,0.43680658362302327,43.680658362302324
OWRI - OR_20060713,OWRI - OR_20060713-WS-1,2006,NA,OR,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,17251.00120747804,TRUE,6.508903993415261e-12,2.1349205098402056e-9,0.0021349205098402054,0.21349205098402055,21.349205098402056,8.347848273588368e-12,5.501232012294735e-9,0.005501232012294735,0.5501232012294734,55.012320122947344
OWRI - OR_20060715,OWRI - OR_20060715-WS-1,2006,NA,OR,LOWER NORTH FORK COQUILLE RIVER,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,170670.1547514955,TRUE,6.519721546589576e-12,2.1384686672813808e-9,0.002138468667281381,0.2138468667281381,21.38468667281381,8.544659624441695e-12,5.6309306925070766e-9,0.005630930692507077,0.5630930692507077,56.30930692507077
OWRI - OR_20060729,OWRI - OR_20060729-WS-1,2006,NA,OR,UPPER ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,204393.80396663476,TRUE,2.0448065111408015e-11,6.706965356541829e-9,0.006706965356541829,0.6706965356541829,67.06965356541829,1.9103134990587396e-11,1.2588965958797095e-8,0.012588965958797094,1.2588965958797094,125.88965958797094
OWRI - OR_20060729,OWRI - OR_20060729-WS-2,2006,NA,OR,UPPER ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,204393.80396663476,TRUE,2.0448065111408015e-11,6.706965356541829e-9,0.006706965356541829,0.6706965356541829,67.06965356541829,1.9103134990587396e-11,1.2588965958797095e-8,0.012588965958797094,1.2588965958797094,125.88965958797094
OWRI - OR_20060729,OWRI - OR_20060729-WS-3,2006,NA,OR,UPPER ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,204393.80396663476,TRUE,2.0448065111408015e-11,6.706965356541829e-9,0.006706965356541829,0.6706965356541829,67.06965356541829,1.9103134990587396e-11,1.2588965958797095e-8,0.012588965958797094,1.2588965958797094,125.88965958797094
OWRI - OR_20060729,OWRI - OR_20060729-WS-4,2006,NA,OR,UPPER ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,204393.80396663476,TRUE,2.0553061914344497e-11,6.741404307904995e-9,0.006741404307904995,0.6741404307904996,67.41404307904996,1.9229056670694137e-11,1.2671948345987436e-8,0.012671948345987437,1.2671948345987438,126.71948345987438
OWRI - OR_20060752,OWRI - OR_20060752-WS-1,2006,NA,OR,LOWER ELK RIVER,SIXES_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,2744.1939737130647,TRUE,5.878970618104283e-12,1.9283023627382046e-9,0.0019283023627382047,0.19283023627382048,19.283023627382047,6.474049616432776e-12,4.266398697229199e-9,0.004266398697229199,0.4266398697229199,42.66398697229199
OWRI - OR_20070004,OWRI - OR_20070004-WS-1,2006,NA,OR,YAQUINA RIVER-YOUNG CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,71403.92719601393,TRUE,2.493119243938356e-11,8.177431120117808e-9,0.008177431120117809,0.8177431120117808,81.77431120117808,2.3417364403496734e-11,1.543204314190435e-8,0.015432043141904349,1.5432043141904348,154.32043141904347
OWRI - OR_20070004,OWRI - OR_20070004-WS-2,2006,NA,OR,YAQUINA RIVER-YOUNG CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,71403.92719601393,TRUE,2.493119243938356e-11,8.177431120117808e-9,0.008177431120117809,0.8177431120117808,81.77431120117808,2.3417364403496734e-11,1.543204314190435e-8,0.015432043141904349,1.5432043141904348,154.32043141904347
OWRI - OR_20070011,OWRI - OR_20070011-WS-1,2006,NA,OR,ROGUE RIVER-GOLD BEACH,LOWER_ROGUE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,17692.566965066413,TRUE,4.802881150061788e-12,1.5753450172202665e-9,0.0015753450172202664,0.15753450172202663,15.753450172202662,5.325134556267538e-12,3.5092636725803076e-9,0.0035092636725803077,0.3509263672580308,35.092636725803075
OWRI - OR_20070257,OWRI - OR_20070257-WS-1,2006,NA,OR,WILLIAMS RIVER,SOUTH_FORK_COOS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,8731.526279996115,TRUE,8.068942829505597e-12,2.6466132480778358e-9,0.002646613248077836,0.2646613248077836,26.46613248077836,8.880660340574e-12,5.852355164438266e-9,0.005852355164438266,0.5852355164438267,58.523551644382664
OWRI - OR_20070259,OWRI - OR_20070259-WS-1,2006,NA,OR,WILLIAMS RIVER,SOUTH_FORK_COOS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,1871.041345713453,TRUE,8.971243693496165e-12,2.942567931466742e-9,0.002942567931466742,0.2942567931466742,29.42567931466742,9.673881125756873e-12,6.37508766187378e-9,0.0063750876618737795,0.637508766187378,63.75087661873779
OWRI - OR_20070259,OWRI - OR_20070259-WS-2,2006,NA,OR,WILLIAMS RIVER,SOUTH_FORK_COOS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,1871.041345713453,TRUE,8.971243693496165e-12,2.942567931466742e-9,0.002942567931466742,0.2942567931466742,29.42567931466742,9.673881125756873e-12,6.37508766187378e-9,0.0063750876618737795,0.637508766187378,63.75087661873779
OWRI - OR_20070325,OWRI - OR_20070325-WS-1,2006,NA,OR,LOWER NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,131166.23513899877,TRUE,2.486152147645791e-11,8.154579044278195e-9,0.008154579044278194,0.8154579044278194,81.54579044278194,2.4377377680390193e-11,1.6064691891377136e-8,0.016064691891377138,1.6064691891377139,160.64691891377137
OWRI - OR_20070331,OWRI - OR_20070331-WS-1,2006,NA,OR,CANYON CREEK,LOWER MOLALLA RIVER,WILLAMETTE,WILLAMETTE,OWRI,7072.536286796852,TRUE,4.699631938001824e-12,1.5414792756645984e-9,0.0015414792756645985,0.15414792756645984,15.414792756645983,6.2753378194763764e-12,4.135447623034932e-9,0.004135447623034932,0.41354476230349324,41.35447623034933
OWRI - OR_20070332,OWRI - OR_20070332-WS-1,2006,NA,OR,WOODCOCK CREEK,LOWER MOLALLA RIVER,WILLAMETTE,WILLAMETTE,OWRI,4771.155431569306,TRUE,4.9204828561919026e-12,1.613918376830944e-9,0.001613918376830944,0.1613918376830944,16.13918376830944,7.071883900603839e-12,4.66037149049793e-9,0.0046603714904979296,0.46603714904979293,46.60371490497929
OWRI - OR_20070332,OWRI - OR_20070332-WS-2,2006,NA,OR,WOODCOCK CREEK,LOWER MOLALLA RIVER,WILLAMETTE,WILLAMETTE,OWRI,4771.155431569306,TRUE,4.9204828561919026e-12,1.613918376830944e-9,0.001613918376830944,0.1613918376830944,16.13918376830944,7.071883900603839e-12,4.66037149049793e-9,0.0046603714904979296,0.46603714904979293,46.60371490497929
OWRI - OR_20070427,OWRI - OR_20070427-WS-1,2006,NA,OR,DEVILS RUN CREEK,CHESNIMNUS CREEK,LOWER SNAKE,LOWER SNAKE,OWRI,142423.66723570804,TRUE,4.48712542256186e-12,1.4717771386002902e-9,0.0014717771386002902,0.147177713860029,14.717771386002902,3.4149518070059402e-12,2.2504532408169147e-9,0.0022504532408169145,0.22504532408169145,22.504532408169144
OWRI - OR_20070469,OWRI - OR_20070469-WS-11,2006,NA,OR,YALE CREEK,LITTLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,OWRI,159476.33806054047,FALSE,1.7697915450050167e-12,5.804916267616454e-10,5.804916267616454e-4,0.05804916267616454,5.804916267616454,1.1365241917898862e-12,7.48969442389535e-10,7.48969442389535e-4,0.0748969442389535,7.48969442389535
OWRI - OR_20070583,OWRI - OR_20070583-WS-1,2006,NA,OR,COW CREEK-FORTUNE BRANCH,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,196637.7139082039,TRUE,8.020245419207009e-12,2.630640497499899e-9,0.002630640497499899,0.26306404974998987,26.306404974998987,7.759781555014864e-12,5.113696044754795e-9,0.005113696044754795,0.5113696044754795,51.13696044754795
OWRI - OR_20070588,OWRI - OR_20070588-WS-1,2006,NA,OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,190682.81298524656,TRUE,6.611245379442886e-12,2.1684884844572665e-9,0.0021684884844572665,0.21684884844572666,21.684884844572665,9.424107877091347e-12,6.210487091003198e-9,0.006210487091003198,0.6210487091003197,62.10487091003197
OWRI - OR_20070588,OWRI - OR_20070588-WS-2,2006,NA,OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,190682.81298524656,TRUE,6.611245379442886e-12,2.1684884844572665e-9,0.0021684884844572665,0.21684884844572666,21.684884844572665,9.424107877091347e-12,6.210487091003198e-9,0.006210487091003198,0.6210487091003197,62.10487091003197
OWRI - OR_20070588,OWRI - OR_20070588-WS-3,2006,NA,OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,190682.81298524656,TRUE,6.611245379442886e-12,2.1684884844572665e-9,0.0021684884844572665,0.21684884844572666,21.684884844572665,9.424107877091347e-12,6.210487091003198e-9,0.006210487091003198,0.6210487091003197,62.10487091003197
OWRI - OR_20070635,OWRI - OR_20070635-WS-1,2006,NA,OR,CROFT LAKE-NEW RIVER FRONTAL,HUMBUG_NESIKA_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,13429.087418634024,FALSE,5.901027882274654e-12,1.9355371453860867e-9,0.0019355371453860866,0.19355371453860867,19.35537145386087,6.580311188124514e-12,4.3364250729740545e-9,0.004336425072974054,0.43364250729740544,43.36425072974055
OWRI - OR_20070635,OWRI - OR_20070635-WS-2,2006,NA,OR,CROFT LAKE-NEW RIVER FRONTAL,HUMBUG_NESIKA_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,13429.087418634024,FALSE,5.8961245913881895e-12,1.933928865975326e-9,0.001933928865975326,0.19339288659753262,19.33928865975326,6.543722318398553e-12,4.312313007824646e-9,0.004312313007824646,0.43123130078246463,43.12313007824646
OWRI - OR_20070635,OWRI - OR_20070635-WS-3,2006,NA,OR,CROFT LAKE-NEW RIVER FRONTAL,HUMBUG_NESIKA_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,13429.087418634024,FALSE,5.8710023568048216e-12,1.9256887730319816e-9,0.0019256887730319816,0.19256887730319816,19.256887730319818,6.580311188124514e-12,4.3364250729740545e-9,0.004336425072974054,0.43364250729740544,43.36425072974055
OWRI - OR_20070716,OWRI - OR_20070716-WS-1,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.622291039647085e-12,2.500111461004244e-9,0.0025001114610042436,0.25001114610042435,25.001114610042436,4.642302385193824e-12,3.05927727184273e-9,0.0030592772718427298,0.30592772718427297,30.592772718427298
OWRI - OR_20070716,OWRI - OR_20070716-WS-10,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.621467101452174e-12,2.499841209276313e-9,0.002499841209276313,0.24998412092763128,24.99841209276313,4.640763400870031e-12,3.0582630811733505e-9,0.0030582630811733505,0.305826308117335,30.5826308117335
OWRI - OR_20070716,OWRI - OR_20070716-WS-11,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.62387750895446e-12,2.500631822937063e-9,0.002500631822937063,0.2500631822937063,25.006318229370628,4.645550735986895e-12,3.0614179350153636e-9,0.0030614179350153636,0.30614179350153636,30.614179350153638
OWRI - OR_20070716,OWRI - OR_20070716-WS-2,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.62065023294124e-12,2.4995732764047265e-9,0.0024995732764047265,0.24995732764047265,24.995732764047265,4.6468141642234975e-12,3.0622505342232847e-9,0.003062250534223285,0.3062250534223285,30.62250534223285
OWRI - OR_20070716,OWRI - OR_20070716-WS-3,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.621467101452174e-12,2.499841209276313e-9,0.002499841209276313,0.24998412092763128,24.99841209276313,4.640763400870031e-12,3.0582630811733505e-9,0.0030582630811733505,0.305826308117335,30.5826308117335
OWRI - OR_20070716,OWRI - OR_20070716-WS-4,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.61263116442859e-12,2.4969430219325773e-9,0.0024969430219325774,0.24969430219325775,24.969430219325776,4.631790977746309e-12,3.052350254334818e-9,0.0030523502543348176,0.30523502543348174,30.523502543348176
OWRI - OR_20070716,OWRI - OR_20070716-WS-5,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.61263116442859e-12,2.4969430219325773e-9,0.0024969430219325774,0.24969430219325775,24.969430219325776,4.631790977746309e-12,3.052350254334818e-9,0.0030523502543348176,0.30523502543348174,30.523502543348176
OWRI - OR_20070716,OWRI - OR_20070716-WS-6,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.623333020559479e-12,2.500453230743509e-9,0.002500453230743509,0.2500453230743509,25.004532307435092,4.647055994904057e-12,3.0624099006417734e-9,0.0030624099006417733,0.3062409900641773,30.624099006417733
OWRI - OR_20070716,OWRI - OR_20070716-WS-7,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.622291039647085e-12,2.500111461004244e-9,0.0025001114610042436,0.25001114610042435,25.001114610042436,4.642302385193824e-12,3.05927727184273e-9,0.0030592772718427298,0.30592772718427297,30.592772718427298
OWRI - OR_20070716,OWRI - OR_20070716-WS-8,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.61263116442859e-12,2.4969430219325773e-9,0.0024969430219325774,0.24969430219325775,24.969430219325776,4.631790977746309e-12,3.052350254334818e-9,0.0030523502543348176,0.30523502543348174,30.523502543348176
OWRI - OR_20070716,OWRI - OR_20070716-WS-9,2006,NA,OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,498275.7734160525,TRUE,7.628179262788475e-12,2.50204279819462e-9,0.0025020427981946197,0.25020427981946197,25.0204279819462,4.647999273819358e-12,3.063031521446957e-9,0.0030630315214469567,0.30630315214469567,30.630315214469565
OWRI - OR_20070717,OWRI - OR_20070717-WS-1,2006,NA,OR,MIDDLE EIGHTMILE CREEK,FIVEMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,432029.68352972204,FALSE,7.460854615668848e-12,2.447160313939382e-9,0.0024471603139393817,0.24471603139393816,24.471603139393817,4.539683172376822e-12,2.991651210596326e-9,0.002991651210596326,0.2991651210596326,29.91651210596326
OWRI - OR_20070759,OWRI - OR_20070759-WS-1,2006,NA,OR,MIDDLE MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,43163.67648471222,TRUE,2.7621656623559452e-11,9.059903372527501e-9,0.009059903372527501,0.9059903372527501,90.599033725275,2.3591041105883315e-11,1.5546496088777105e-8,0.015546496088777105,1.5546496088777106,155.46496088777107
OWRI - OR_20070760,OWRI - OR_20070760-WS-1,2006,NA,OR,MIDDLE MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,46648.80283132781,TRUE,2.701737535227884e-11,8.861699115547459e-9,0.00886169911554746,0.8861699115547459,88.6169911554746,2.264656961922906e-11,1.492408937907195e-8,0.01492408937907195,1.492408937907195,149.2408937907195
OWRI - OR_20070761,OWRI - OR_20070761-WS-1,2006,NA,OR,MIDDLE MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,67709.24421867843,TRUE,2.701737535227884e-11,8.861699115547459e-9,0.00886169911554746,0.8861699115547459,88.6169911554746,2.264656961922906e-11,1.492408937907195e-8,0.01492408937907195,1.492408937907195,149.2408937907195
OWRI - OR_20070762,OWRI - OR_20070762-WS-1,2006,NA,OR,MIDDLE MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,29382.833293084066,TRUE,2.7276562367840363e-11,8.94671245665164e-9,0.00894671245665164,0.8946712456651639,89.46712456651639,2.30926045802697e-11,1.521802641839773e-8,0.01521802641839773,1.521802641839773,152.1802641839773
OWRI - OR_20070796,OWRI - OR_20070796-WS-1,2006,NA,OR,ABERNETHY CREEK,ABERNETHY CREEK,WILLAMETTE,WILLAMETTE,OWRI,257081.08090102844,TRUE,5.480193712074726e-12,1.79750353756051e-9,0.00179750353756051,0.179750353756051,17.9750353756051,6.929339064111618e-12,4.5664344432495565e-9,0.004566434443249556,0.4566434443249556,45.66434443249556
OWRI - OR_20070801,OWRI - OR_20070801-WS-1,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,1.6457520709951995e-11,5.398066792864254e-9,0.005398066792864254,0.5398066792864255,53.980667928642546,2.3495941728848166e-11,1.548382559931094e-8,0.01548382559931094,1.548382559931094,154.8382559931094
OWRI - OR_20070801,OWRI - OR_20070801-WS-2,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,1.749713430521619e-11,5.73906005211091e-9,0.00573906005211091,0.573906005211091,57.3906005211091,2.4617476984023157e-11,1.622291733247126e-8,0.01622291733247126,1.6222917332471258,162.22917332471258
OWRI - OR_20070801,OWRI - OR_20070801-WS-3,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,1.796908156236446e-11,5.893858752455542e-9,0.005893858752455542,0.5893858752455542,58.938587524555416,2.4178411478408028e-11,1.593357316427089e-8,0.01593357316427089,1.593357316427089,159.3357316427089
OWRI - OR_20070801,OWRI - OR_20070801-WS-4,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,1.6314108746969913e-11,5.351027669006131e-9,0.005351027669006131,0.5351027669006131,53.51027669006131,2.3275433988769114e-11,1.5338510998598848e-8,0.015338510998598847,1.5338510998598847,153.38510998598846
OWRI - OR_20070801,OWRI - OR_20070801-WS-5,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,1.7206505719346563e-11,5.6437338759456725e-9,0.0056437338759456725,0.5643733875945672,56.43733875945672,2.4178411478408028e-11,1.593357316427089e-8,0.01593357316427089,1.593357316427089,159.3357316427089
OWRI - OR_20070801,OWRI - OR_20070801-WS-6,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,1.616753343448242e-11,5.302950966510234e-9,0.0053029509665102345,0.5302950966510235,53.029509665102346,2.237846969232272e-11,1.4747411527240672e-8,0.014747411527240673,1.4747411527240673,147.47411527240672
REO - R_150200289,REO - R_150200289-WS-1,2006,NA,OR,BEAVER CREEK,JACKSON CREEK,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,REO,5221.4527154376765,TRUE,5.549646602852006e-12,1.8202840857354578e-9,0.0018202840857354577,0.18202840857354577,18.202840857354577,5.743316848931937e-12,3.784845803446147e-9,0.003784845803446147,0.3784845803446147,37.848458034461466
REO - R_5101,REO - R_5101-WS-1,2006,NA,OR,DEAN CREEK-UMPQUA RIVER,LOWER UMPQUA RIVER,UMPQUA,SOUTHERN OREGON COASTAL,REO,32655.908287185466,TRUE,1.0320370403539676e-11,3.3850814923610136e-9,0.003385081492361014,0.3385081492361014,33.85081492361014,1.257888016883416e-11,8.289482031261712e-9,0.008289482031261711,0.8289482031261711,82.89482031261711
REO - R_5101,REO - R_5101-WS-2,2006,NA,OR,DEAN CREEK-UMPQUA RIVER,LOWER UMPQUA RIVER,UMPQUA,SOUTHERN OREGON COASTAL,REO,32655.908287185466,TRUE,1.0278854212317965e-11,3.3714641816402924e-9,0.0033714641816402924,0.33714641816402924,33.714641816402924,1.2635085892157756e-11,8.32652160293196e-9,0.00832652160293196,0.832652160293196,83.2652160293196
REO - R_5101,REO - R_5101-WS-3,2006,NA,OR,DEAN CREEK-UMPQUA RIVER,LOWER UMPQUA RIVER,UMPQUA,SOUTHERN OREGON COASTAL,REO,32655.908287185466,TRUE,1.023741879730541e-11,3.3578733655161745e-9,0.0033578733655161746,0.33578733655161747,33.57873365516175,1.2632524158104346e-11,8.324833420190764e-9,0.008324833420190764,0.8324833420190765,83.24833420190765
