id,project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,geometry,comid,reachcode,reach_meas,offset,slope
3235,OWRI - OR_20070764,OWRI - OR_20070764-WS-1,2004,NA,OR,BEAVER CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,66354.5737675911,TRUE,"c(-13737531.5973785, 5536163.09788875)",23764903,17090003000978,21.528296942954682,16.544757169140276,0.03755287
3236,OWRI - OR_20070766,OWRI - OR_20070766-WS-1,2004,NA,OR,CRANE CREEK,GOOSE LAKE EAST SHORE,UPPER SACRAMENTO,UPPER SACRAMENTO,OWRI,262225.8649570028,TRUE,"c(-13390671.7526132, 5178665.54034893)",7916259,18020001000708,93.86512506235023,92.8144865267065,0.029788
3237,OWRI - OR_20070766,OWRI - OR_20070766-WS-2,2004,NA,OR,CRANE CREEK,GOOSE LAKE EAST SHORE,UPPER SACRAMENTO,UPPER SACRAMENTO,OWRI,262225.8649570028,TRUE,"c(-13392709.1219337, 5179221.12928107)",7916259,18020001000708,20.36809347097116,51.031467372732465,0.029788
3238,OWRI - OR_20070769,OWRI - OR_20070769-WS-1,2007,NA,OR,EAST FORK COTTONWOOD CREEK,COTTONWOOD CREEK,KLAMATH,KLAMATH,OWRI,293938.63848836266,FALSE,"c(-13651985.9082886, 5167971.9000508)",359035,18010206000737,29.701701776855558,25.594690816818463,0.06877659
3239,OWRI - OR_20070778,OWRI - OR_20070778-WS-1,2005,NA,OR,SALMON RIVER,SALMON RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,304304.20250587,TRUE,"c(-13576728.3665378, 5674242.38079055)",NA,NA,NA,NA,NA
3240,OWRI - OR_20070796,OWRI - OR_20070796-WS-1,2006,NA,OR,ABERNETHY CREEK,ABERNETHY CREEK,WILLAMETTE,WILLAMETTE,OWRI,257081.08090102844,TRUE,"c(-13640645.0125251, 5678037.05452189)",23791585,17090007000288,26.440652583332465,23.256652535572563,0.02911336
3241,OWRI - OR_20070798,OWRI - OR_20070798-WS-1,2007,NA,OR,LOWER LUCKIAMUTE RIVER-SOAP CREEK,LUCKIAMUTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,85031.65463736381,FALSE,"c(-13710632.3556232, 5574050.10239085)",23764461,17090003000784,70.95205755958025,139.14647494873714,0.00625074
3242,OWRI - OR_20070801,OWRI - OR_20070801-WS-1,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,"c(-13750708.0402258, 5815572.57220181)",NA,NA,NA,NA,NA
3243,OWRI - OR_20070801,OWRI - OR_20070801-WS-2,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,"c(-13751807.5428363, 5812729.62503589)",947080011,17080006000601,27.854430000000008,120.98950880359264,1e-5
3244,OWRI - OR_20070801,OWRI - OR_20070801-WS-3,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,"c(-13752331.41236, 5815327.05784873)",23833467,17080006000332,42.60535614598056,102.72645595952692,6.1241e-4
3245,OWRI - OR_20070801,OWRI - OR_20070801-WS-4,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,"c(-13750640.4692949, 5817169.70827566)",23833451,17080006000325,65.07730759353569,68.47657211611451,9.9403e-4
3246,OWRI - OR_20070801,OWRI - OR_20070801-WS-5,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,"c(-13751118.6978273, 5815517.22629978)",NA,NA,NA,NA,NA
3247,OWRI - OR_20070801,OWRI - OR_20070801-WS-6,2006,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,499106.5157735493,TRUE,"c(-13749855.5555653, 5818113.54774119)",NA,NA,NA,NA,NA
3248,OWRI - OR_20070806,OWRI - OR_20070806-WS-1,2007,NA,OR,CALAPOOIA RIVER-BRUSH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,198725.0505771362,TRUE,"c(-13674211.2899035, 5517763.85148111)",23765175,17090003001100,0.7165573298316446,124.58502309270509,0.04585939
3249,OWRI - OR_20070807,OWRI - OR_20070807-WS-1,2007,NA,OR,CALAPOOIA RIVER-BRUSH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,210594.2548265888,TRUE,"c(-13674368.361705, 5517765.40787497)",23765175,17090003001100,2.575361159544215,59.288709047457274,0.04585939
3250,OWRI - OR_20070809,OWRI - OR_20070809-WS-1,2007,NA,OR,CALAPOOIA RIVER-BRUSH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,521811.32553726376,TRUE,"c(-13672364.1655927, 5515158.19779434)",23763805,17090003000509,65.95653307888509,114.70282717375922,0.01235826
3251,OWRI - OR_20070858,OWRI - OR_20070858-WS-1,2007,NA,OR,COTTONWOOD CREEK,BUTTE CREEK,JOHN DAY,JOHN DAY,OWRI,150386.98439164166,TRUE,"c(-13382408.2841727, 5621308.64397376)",NA,NA,NA,NA,NA
3252,OWRI - OR_20080166,OWRI - OR_20080166-WS-1,2008,NA,OR,TENMILE LAKE-TENMILE CREEK,TENMILE CREEK-FRONTAL PACIFIC OCEAN,COOS,SOUTHERN OREGON COASTAL,OWRI,8578.56743248797,FALSE,"c(-13820838.9632032, 5393526.8720529)",NA,NA,NA,NA,NA
3253,OWRI - OR_20080409,OWRI - OR_20080409-WS-3,2008,NA,OR,DAYS CREEK,DAYS CREEK-SOUTH UMPQUA RIVER,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,OWRI,7148.806193739974,FALSE,"c(-13692878.7781411, 5320556.72400987)",NA,NA,NA,NA,NA
3254,OWRI - OR_20080524,OWRI - OR_20080524-WS-4,2008,NA,OR,UPPER WEST FORK DAIRY CREEK,DAIRY CREEK,TUALATIN,WILLAMETTE,OWRI,153028.53685089684,FALSE,"c(-13714359.6550015, 5738668.37051359)",23805036,17090010000123,24.338098977817594,110.37582313517487,0.06496559
3255,OWRI - OR_20110508,OWRI - OR_20110508-WS-1,2010,NA,OR,CEDAR CREEK-WILLIAMS RIVER,SOUTH FORK COOS RIVER,COOS,SOUTHERN OREGON COASTAL,OWRI,75980.40720344824,TRUE,"c(-13770651.6283142, 5361228.80690621)",23910841,17100304000567,3.0882106903614783,31.75798321683231,0.10753201
3256,OWRI - OR_20120669,OWRI - OR_20120669-WS-9,2012,NA,OR,NORTHUP CREEK-NEHALEM RIVER,UPPER NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,OWRI,9262.713683921049,TRUE,"c(-13738693.9287097, 5772605.25305596)",NA,NA,NA,NA,NA
3257,OWRI - OR_20120692,OWRI - OR_20120692-WS-1,2013,NA,OR,NOOK CREEK-CHETCO RIVER,CHETCO RIVER,CHETCO,SOUTHERN OREGON COASTAL,OWRI,10857.569101116693,FALSE,"c(-13825256.1985215, 5171711.5560024)",NA,NA,NA,NA,NA
3258,OWRI - OR_20120692,OWRI - OR_20120692-WS-2,2013,NA,OR,JACK CREEK-CHETCO RIVER,CHETCO RIVER,CHETCO,SOUTHERN OREGON COASTAL,OWRI,10857.569101116693,FALSE,"c(-13825187.436472, 5170719.85662172)",NA,NA,NA,NA,NA
3259,OWRI - OR_20120692,OWRI - OR_20120692-WS-3,2013,NA,OR,JACK CREEK-CHETCO RIVER,CHETCO RIVER,CHETCO,SOUTHERN OREGON COASTAL,OWRI,10857.569101116693,FALSE,"c(-13824867.5487833, 5170676.46315438)",NA,NA,NA,NA,NA
3260,OWRI - OR_20120720,OWRI - OR_20120720-WS-1,2013,NA,OR,LOWER DRIFT CREEK,LOWER SILETZ RIVER-FRONTAL PACIFIC OCEAN,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,994520.8695716269,FALSE,"c(-13804301.6958733, 5608561.7512844)",NA,NA,NA,NA,NA
3261,OWRI - OR_20120720,OWRI - OR_20120720-WS-2,2013,NA,OR,LOWER DRIFT CREEK,LOWER SILETZ RIVER-FRONTAL PACIFIC OCEAN,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,994520.8695716269,FALSE,"c(-13804302.6977487, 5608262.70926795)",NA,NA,NA,NA,NA
3262,OWRI - OR_20120720,OWRI - OR_20120720-WS-3,2013,NA,OR,LOWER DRIFT CREEK,LOWER SILETZ RIVER-FRONTAL PACIFIC OCEAN,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,994520.8695716269,FALSE,"c(-13804217.3268312, 5608187.60801381)",NA,NA,NA,NA,NA
3263,OWRI - OR_20130027,OWRI - OR_20130027-WS-1,2012,NA,OR,MIDDLE NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,OWRI,137416.20526256578,FALSE,"c(-13774740.5824541, 5746009.89597229)",NA,NA,NA,NA,NA
3264,OWRI - OR_20130027,OWRI - OR_20130027-WS-2,2012,NA,OR,MIDDLE NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,OWRI,137416.20526256578,FALSE,"c(-13774651.5268615, 5745610.82394121)",NA,NA,NA,NA,NA
3265,OWRI - OR_20130027,OWRI - OR_20130027-WS-3,2012,NA,OR,MIDDLE NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,OWRI,137416.20526256578,FALSE,"c(-13774713.6431374, 5745797.9066811)",NA,NA,NA,NA,NA
3266,OWRI - OR_20130027,OWRI - OR_20130027-WS-4,2012,NA,OR,MIDDLE NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,OWRI,137416.20526256578,FALSE,"c(-13774881.624249, 5746328.36829246)",NA,NA,NA,NA,NA
3267,OWRI - OR_20130027,OWRI - OR_20130027-WS-5,2012,NA,OR,MIDDLE NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,OWRI,137416.20526256578,FALSE,"c(-13774709.1903577, 5745751.45488292)",NA,NA,NA,NA,NA
3268,OWRI - OR_20130030,OWRI - OR_20130030-WS-1,2013,NA,OR,KELLOGG CREEK,JOHNSON CREEK,LOWER WILLAMETTE,WILLAMETTE,OWRI,399364.00319406396,FALSE,"c(-13649057.0256942, 5689013.91054443)",23815510,17090012000268,9.142171348273507,53.142369261799516,0.00440658
3269,OWRI - OR_20130030,OWRI - OR_20130030-WS-2,2013,NA,OR,KELLOGG CREEK,JOHNSON CREEK,LOWER WILLAMETTE,WILLAMETTE,OWRI,399364.00319406396,FALSE,"c(-13649050.3019969, 5689016.41033822)",23815510,17090012000268,9.142171348273507,59.032048273453455,0.00440658
3270,OWRI - OR_20130030,OWRI - OR_20130030-WS-3,2013,NA,OR,KELLOGG CREEK,JOHNSON CREEK,LOWER WILLAMETTE,WILLAMETTE,OWRI,399364.00319406396,FALSE,"c(-13649046.5171342, 5689011.33461553)",23815510,17090012000268,9.142171348273507,57.55991035394161,0.00440658
3271,OWRI - OR_20130033,OWRI - OR_20130033-WS-1,2013,NA,OR,LOWER NECANICUM RIVER,NECANICUM RIVER-FRONTAL PACIFIC OCEAN,NECANICUM,NORTHERN OREGON COASTAL,OWRI,32267.979921622584,FALSE,"c(-13795864.3241242, 5769806.16895265)",NA,NA,NA,NA,NA
3272,OWRI - OR_20130033,OWRI - OR_20130033-WS-2,2013,NA,OR,LOWER NECANICUM RIVER,NECANICUM RIVER-FRONTAL PACIFIC OCEAN,NECANICUM,NORTHERN OREGON COASTAL,OWRI,32267.979921622584,FALSE,"c(-13796327.6915046, 5769656.72184242)",NA,NA,NA,NA,NA
3273,OWRI - OR_20130033,OWRI - OR_20130033-WS-3,2013,NA,OR,LOWER NECANICUM RIVER,NECANICUM RIVER-FRONTAL PACIFIC OCEAN,NECANICUM,NORTHERN OREGON COASTAL,OWRI,32267.979921622584,FALSE,"c(-13796896.7233457, 5770133.35438674)",23871249,17100201000064,67.16371202203806,66.13821708431556,0.03097906
3274,OWRI - OR_20130033,OWRI - OR_20130033-WS-4,2013,NA,OR,LOWER NECANICUM RIVER,NECANICUM RIVER-FRONTAL PACIFIC OCEAN,NECANICUM,NORTHERN OREGON COASTAL,OWRI,32267.979921622584,FALSE,"c(-13796863.9954154, 5770136.23558008)",23871249,17100201000064,67.16371202203806,95.54843480873772,0.03097906
3275,OWRI - OR_20130033,OWRI - OR_20130033-WS-5,2013,NA,OR,LOWER NECANICUM RIVER,NECANICUM RIVER-FRONTAL PACIFIC OCEAN,NECANICUM,NORTHERN OREGON COASTAL,OWRI,32267.979921622584,FALSE,"c(-13796865.7765273, 5770133.35438674)",23871249,17100201000064,67.16371202203806,94.72340399479133,0.03097906
3276,OWRI - OR_20130134,OWRI - OR_20130134-WS-1,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13760289.1974789, 5571423.08356171)",23881906,17100204000611,14.795862176192117,130.2256845424308,0.03001108
3277,OWRI - OR_20130134,OWRI - OR_20130134-WS-10,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13758603.0968116, 5566218.10213946)",23881980,17100204000648,11.096060589297693,132.77846566488918,0.05014173
3278,OWRI - OR_20130134,OWRI - OR_20130134-WS-11,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13762739.2281517, 5568535.04265534)",23881958,17100204000637,43.07142327114642,121.83358707347729,0.05422671
3279,OWRI - OR_20130134,OWRI - OR_20130134-WS-12,2013,NA,OR,BALES CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13764118.3653232, 5566043.11692785)",23880760,17100204000066,97.02486806799882,24.40781462902341,0.00397988
3280,OWRI - OR_20130134,OWRI - OR_20130134-WS-2,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13760286.0916651, 5566566.57112373)",23881982,17100204000649,7.386360849659596,11.048122617610824,0.00456692
3281,OWRI - OR_20130134,OWRI - OR_20130134-WS-3,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13762478.7405433, 5568177.19234381)",23881958,17100204000637,26.10791146423462,139.55530700076304,0.05422671
3282,OWRI - OR_20130134,OWRI - OR_20130134-WS-4,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13759537.1897907, 5566372.03414665)",23881982,17100204000649,49.272381707657075,124.39164725029295,0.00456692
3283,OWRI - OR_20130134,OWRI - OR_20130134-WS-5,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13762126.7594453, 5566153.37533708)",23882040,17100204000678,0.5425374942287391,49.598597906028274,0.03593568
3284,OWRI - OR_20130134,OWRI - OR_20130134-WS-6,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13762017.2433303, 5566213.22965832)",23880764,17100204000068,31.166092815068353,33.980742643383365,0.00697459
3285,OWRI - OR_20130134,OWRI - OR_20130134-WS-7,2013,NA,OR,BALES CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13764758.0516451, 5566081.6642683)",23880760,17100204000066,65.31072749227094,10.9551690207493,0.00397988
3286,OWRI - OR_20130134,OWRI - OR_20130134-WS-8,2013,NA,OR,YOUNG CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13762947.1729605, 5568888.41662775)",23881958,17100204000637,53.01615473387648,79.90794780366892,0.05422671
3287,OWRI - OR_20130134,OWRI - OR_20130134-WS-9,2013,NA,OR,BALES CREEK-YAQUINA RIVER,UPPER YAQUINA RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,261204.36220685247,FALSE,"c(-13764005.6098109, 5566262.1157525)",23881976,17100204000646,4.935566334199649,57.09089247467403,0.05925144
3288,OWRI - OR_20130136,OWRI - OR_20130136-WS-1,2013,NA,OR,SPENCER CREEK-SMITH RIVER,LOWER SMITH RIVER,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,9413.426292060294,TRUE,"c(-13790328.4281109, 5432729.17764749)",NA,NA,NA,NA,NA
3289,OWRI - OR_20130138,OWRI - OR_20130138-WS-1,2013,NA,OR,HEADWATERS WILLOW CREEK,UPPER WILLOW CREEK,WILLOW,MIDDLE COLUMBIA,OWRI,7483.486207786144,TRUE,"c(-13280707.0645507, 5657675.44148332)",NA,NA,NA,NA,NA
3290,OWRI - OR_20130138,OWRI - OR_20130138-WS-2,2013,NA,OR,HEADWATERS WILLOW CREEK,UPPER WILLOW CREEK,WILLOW,MIDDLE COLUMBIA,OWRI,7483.486207786144,TRUE,"c(-13280713.777116, 5657623.90990845)",NA,NA,NA,NA,NA
3291,OWRI - OR_20130138,OWRI - OR_20130138-WS-3,2013,NA,OR,HEADWATERS WILLOW CREEK,UPPER WILLOW CREEK,WILLOW,MIDDLE COLUMBIA,OWRI,7483.486207786144,TRUE,"c(-13280657.5719051, 5657708.36292023)",NA,NA,NA,NA,NA
3292,OWRI - OR_20130143,OWRI - OR_20130143-WS-1,2012,NA,OR,BEAVER CREEK,MARYS RIVER,UPPER WILLAMETTE,WILLAMETTE,OWRI,20434.141806772583,TRUE,"c(-13736114.1329064, 5531911.98314088)",23764937,17090003000993,58.576574811075275,102.27618274385351,0.02929191
3293,OWRI - OR_20130150,OWRI - OR_20130150-WS-1,2013,NA,OR,YONCALLA CREEK,ELK CREEK,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,42264.36294394417,FALSE,"c(-13722220.0466979, 5403564.02971299)",24528470,17100303000897,12.038268812588086,126.27823254717529,0.02058287
3294,OWRI - OR_20130161,OWRI - OR_20130161-WS-1,2013,NA,OR,MILL CREEK-UMPQUA RIVER,UPPER UMPQUA RIVER,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,76035.00216459257,TRUE,"c(-13749534.0982717, 5363678.75742622)",24528822,17100303001066,16.15332625301474,79.1807563310776,0.05837495
3295,OWRI - OR_20130161,OWRI - OR_20130161-WS-2,2013,NA,OR,MILL CREEK-UMPQUA RIVER,UPPER UMPQUA RIVER,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,76035.00216459257,TRUE,"c(-13749684.6022233, 5363825.19716702)",24528822,17100303001066,24.33160858494233,27.06737971534182,0.05837495
3296,OWRI - OR_20130165,OWRI - OR_20130165-WS-1,2013,NA,OR,SILTCOOS LAKE-FRONTAL PACIFIC OCEAN,SILTCOOS RIVER-FRONTAL PACIFIC OCEAN,SILTCOOS,NORTHERN OREGON COASTAL,OWRI,140853.60769523715,FALSE,"c(-13817165.6760418, 5442961.40300968)",23893465,17100207000109,39.48393173160545,27.95981678525897,0.0180941
3297,OWRI - OR_20130165,OWRI - OR_20130165-WS-2,2013,NA,OR,SILTCOOS LAKE-FRONTAL PACIFIC OCEAN,SILTCOOS RIVER-FRONTAL PACIFIC OCEAN,SILTCOOS,NORTHERN OREGON COASTAL,OWRI,140853.60769523715,FALSE,"c(-13817140.050295, 5443007.07940934)",23893465,17100207000109,39.48393173160545,49.68871985701141,0.0180941
3298,OWRI - OR_20130172,OWRI - OR_20130172-WS-1,2013,NA,OR,DEMENT CREEK-SOUTH FORK COQUILLE RIVER,SOUTH FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,OWRI,28687.43318632449,FALSE,"c(-13815859.1080464, 5306951.47104265)",NA,NA,NA,NA,NA
3299,OWRI - OR_20130172,OWRI - OR_20130172-WS-2,2013,NA,OR,DEMENT CREEK-SOUTH FORK COQUILLE RIVER,SOUTH FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,OWRI,28687.43318632449,FALSE,"c(-13815186.2373843, 5307071.29889297)",NA,NA,NA,NA,NA
3300,OWRI - OR_20130172,OWRI - OR_20130172-WS-3,2013,NA,OR,DEMENT CREEK-SOUTH FORK COQUILLE RIVER,SOUTH FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,OWRI,28687.43318632449,FALSE,"c(-13814781.5687714, 5306854.76191143)",NA,NA,NA,NA,NA
3301,OWRI - OR_20130172,OWRI - OR_20130172-WS-4,2013,NA,OR,DEMENT CREEK-SOUTH FORK COQUILLE RIVER,SOUTH FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,OWRI,28687.43318632449,FALSE,"c(-13815257.2035597, 5307153.80418152)",NA,NA,NA,NA,NA
3302,OWRI - OR_20130184,OWRI - OR_20130184-WS-1,2012,NA,OR,UPPER BIG ELK CREEK,BIG ELK CREEK,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,40744.70586882336,FALSE,"c(-13764590.1039293, 5550874.87611585)",23882150,17100204000733,7.217492540244805,18.916620188559147,0.05469957
3303,OWRI - OR_20130184,OWRI - OR_20130184-WS-2,2012,NA,OR,UPPER BIG ELK CREEK,BIG ELK CREEK,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,40744.70586882336,FALSE,"c(-13764127.8274799, 5551840.74848279)",23882150,17100204000733,42.093265906344676,135.94324389150026,0.05469957
3304,OWRI - OR_20130188,OWRI - OR_20130188-WS-1,2013,NA,OR,LOWER NECANICUM RIVER,NECANICUM RIVER-FRONTAL PACIFIC OCEAN,NECANICUM,NORTHERN OREGON COASTAL,OWRI,519900.24393803516,TRUE,"c(-13793381.2092987, 5778144.37263671)",NA,NA,NA,NA,NA
3305,OWRI - OR_20130191,OWRI - OR_20130191-WS-1,2013,NA,OR,BEAVER CREEK,BEAVER CREEK-FRONTAL PACIFIC OCEAN,ALSEA,NORTHERN OREGON COASTAL,OWRI,6203.852021473937,TRUE,"c(-13805059.5033069, 5547980.15592154)",NA,NA,NA,NA,NA
3306,OWRI - OR_20130192,OWRI - OR_20130192-WS-1,2013,NA,OR,LOWER HUNTER CREEK,HUNTER CREEK,CHETCO,SOUTHERN OREGON COASTAL,OWRI,27067.740907359857,TRUE,"c(-13849796.9253573, 5219610.61171369)",23949931,17100312000194,6.682100727576241,83.66456841188436,0.00531095
3307,OWRI - OR_20130209,OWRI - OR_20130209-WS-1,2010,NA,OR,LUTSINGER CREEK-UMPQUA RIVER,UMPQUA RIVER-SAWYERS RAPIDS,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,4944.571114932093,FALSE,"c(-13757896.5297396, 5410688.57677332)",24528926,17100303000844,20.454545615347612,87.77099898085136,0.04627906
3308,OWRI - OR_20130209,OWRI - OR_20130209-WS-2,2010,NA,OR,LUTSINGER CREEK-UMPQUA RIVER,UMPQUA RIVER-SAWYERS RAPIDS,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,4944.571114932093,FALSE,"c(-13758021.9534099, 5410432.94935986)",24528926,17100303000844,14.723756122481618,76.9513326877695,0.04627906
3309,OWRI - OR_20130220,OWRI - OR_20130220-WS-1,2013,NA,OR,LOWER WEST FORK HOOD RIVER,WEST FORK HOOD RIVER,MIDDLE COLUMBIA-HOOD,MIDDLE COLUMBIA,OWRI,2529878.7415584573,FALSE,"c(-13544581.9803965, 5709708.73420702)",24506564,17070105001111,24.20943698951921,21.72250534456355,0.0796835
3310,OWRI - OR_20130220,OWRI - OR_20130220-WS-2,2013,NA,OR,LOWER WEST FORK HOOD RIVER,WEST FORK HOOD RIVER,MIDDLE COLUMBIA-HOOD,MIDDLE COLUMBIA,OWRI,2529878.7415584573,FALSE,"c(-13546433.29032, 5708985.50966019)",24506638,17070105001146,15.66622479530902,64.30415548633852,0.1945137
3311,OWRI - OR_20130220,OWRI - OR_20130220-WS-3,2013,NA,OR,LOWER WEST FORK HOOD RIVER,WEST FORK HOOD RIVER,MIDDLE COLUMBIA-HOOD,MIDDLE COLUMBIA,OWRI,2529878.7415584573,FALSE,"c(-13547490.0128503, 5708261.60449848)",24506642,17070105001148,4.523680016873811,47.93791900643228,0.25960126
3312,OWRI - OR_20130220,OWRI - OR_20130220-WS-4,2013,NA,OR,LOWER WEST FORK HOOD RIVER,WEST FORK HOOD RIVER,MIDDLE COLUMBIA-HOOD,MIDDLE COLUMBIA,OWRI,2529878.7415584573,FALSE,"c(-13546702.8059392, 5709413.85276264)",24504374,17070105000078,61.76793949692762,100.34546703390069,0.01511882
3313,OWRI - OR_20130255,OWRI - OR_20130255-WS-1,2013,NA,OR,COUGAR CREEK-SOUTH FORK MCKENZIE RIVER,SOUTH FORK MCKENZIE RIVER,MCKENZIE,WILLAMETTE,OWRI,416867.0582032162,FALSE,"c(-13608614.420918, 5486913.77779992)",23773637,17090004000427,2.1290732637940835,55.61260656586627,0.15654103
3314,OWRI - OR_20130255,OWRI - OR_20130255-WS-2,2013,NA,OR,COUGAR CREEK-SOUTH FORK MCKENZIE RIVER,SOUTH FORK MCKENZIE RIVER,MCKENZIE,WILLAMETTE,OWRI,416867.0582032162,FALSE,"c(-13608611.8494378, 5486915.76637536)",23773637,17090004000427,2.1290732637940835,52.5469731714144,0.15654103
3315,OWRI - OR_20130255,OWRI - OR_20130255-WS-3,2013,NA,OR,COUGAR CREEK-SOUTH FORK MCKENZIE RIVER,SOUTH FORK MCKENZIE RIVER,MCKENZIE,WILLAMETTE,OWRI,416867.0582032162,FALSE,"c(-13608611.6045349, 5486915.9649227)",23773637,17090004000427,2.1290732637940835,52.248421160343064,0.15654103
3316,OWRI - OR_20130263,OWRI - OR_20130263-WS-1,2013,NA,OR,MYERS CREEK-FRONTAL CAPE FERRELO,WHALEHEAD CREEK-FRONTAL CAPE FERRELO,CHETCO,SOUTHERN OREGON COASTAL,OWRI,101226.90313878207,FALSE,"c(-13849283.5755255, 5221787.69703051)",NA,NA,NA,NA,NA
3317,OWRI - OR_20130265,OWRI - OR_20130265-WS-1,2013,NA,OR,HEADWATERS WILLOW CREEK,UPPER WILLOW CREEK,WILLOW,MIDDLE COLUMBIA,OWRI,9639.763658923108,TRUE,"c(-13279777.446615, 5659067.31361538)",23660154,17070104000408,14.971647523145315,48.55614668843553,0.07960674
3318,OWRI - OR_20130268,OWRI - OR_20130268-WS-1,2013,NA,OR,CEDAR CREEK-MOLALLA RIVER,UPPER MOLALLA RIVER,MOLALLA-PUDDING,WILLAMETTE,OWRI,73612.64029680224,FALSE,"c(-13639244.8248379, 5637273.94701007)",NA,NA,NA,NA,NA
