project_id,worksite_id,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,ua_dist,ua_nn_name,uc_dist,uc_nn_name,fips,county,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other,comid,popdens_cat,popdens_cat_nodata,popdens_acc,popdens_acc_notdata,popdens_tot,popdens_tot_nodata,hdens_cat,hdens_cat_nodata,hdens_acc,hdens_acc_notdata,hdens_tot,hdens_tot_nodata,nlcd_openwater_acc,nlcd_icesnow_acc,nlcd_devopen_acc,nlcd_devlow_acc,nlcd_devmed_acc,nlcd_devhigh_acc,nlcd_barren_acc,nlcd_fordec_acc,nlcd_forcon_acc,nlcd_formix_acc,nlcd_shrub_acc,nlcd_grass_acc,nlcd_pasture_acc,nlcd_crop_acc,nlcd_wetwood_acc,nlcd_wetherb_acc,nlcd_nodat_acc,nlcd_openwater_cat,nlcd_icesnow_cat,nlcd_devopen_cat,nlcd_devlow_cat,nlcd_devmed_cat,nlcd_devhigh_cat,nlcd_barren_cat,nlcd_fordec_cat,nlcd_forcon_cat,nlcd_formix_cat,nlcd_shrub_cat,nlcd_grass_cat,nlcd_pasture_cat,nlcd_crop_cat,nlcd_wetwood_cat,nlcd_wetherb_cat,nlcd_nodat_cat,nlcd_openwater_tot,nlcd_icesnow_tot,nlcd_devopen_tot,nlcd_devlow_tot,nlcd_devmed_tot,nlcd_devhigh_tot,nlcd_barren_tot,nlcd_fordec_tot,nlcd_forcon_tot,nlcd_formix_tot,nlcd_shrub_tot,nlcd_grass_tot,nlcd_pasture_tot,nlcd_crop_tot,nlcd_wetwood_tot,nlcd_wetherb_tot,nlcd_nodat_tot,slope,upst_dist,ppt_cat,ppt_acc,ppt_tot,bfi_cat,bfi_acc,bfi_tot,bankfull_width,bankfull_depth,bankfull_xsec_area,cat_streamriver,cat_artificial,cat_canalditch,cat_connector,cat_pipeline,acc_streamriver,acc_artificial,acc_canalditch,acc_connector,acc_pipeline,tot_streamriver,tot_artificial,tot_canalditch,tot_connector,tot_pipeline,id,acc_s1100,acc_s1200,acc_s1400,acc_s1500,acc_s1630,acc_s1640,acc_s1710,acc_s1720,acc_s1730,acc_s1740,acc_s1750,acc_s1780,acc_s1820,acc_s1830,acc_total_road_dens,cat_s1100,cat_s1200,cat_s1400,cat_s1500,cat_s1630,cat_s1640,cat_s1710,cat_s1720,cat_s1730,cat_s1740,cat_s1750,cat_s1780,cat_s1820,cat_s1830,cat_total_road_dens,tot_s1100,tot_s1200,tot_s1400,tot_s1500,tot_s1630,tot_s1640,tot_s1710,tot_s1720,tot_s1730,tot_s1740,tot_s1750,tot_s1780,tot_s1820,tot_s1830,tot_total_road_dens,acc_basin_area,acc_stream_slope,acc_basin_slope,acc_elev_mean,acc_elev_min,acc_elev_max,acc_stream_length,cat_basin_area,cat_basin_slope,cat_elev_mean,cat_elev_min,cat_elev_max,cat_stream_slope,cat_stream_length,tot_basin_area,tot_basin_slope,tot_elev_mean,tot_elev_min,tot_elev_max,tot_stream_slope,tot_stream_length,cat_rdx,acc_rdx,tot_rdx,sinuosity,cat_strm_dens,acc_strm_dens,tot_strm_dens,nlcd_2001,nlcd_2004,nlcd_2006,nlcd_2008,nlcd_2011,nlcd_2013,nlcd_2016,snet_distm,snet_name,snet_spp,snet_use,nhd_dist_m,nhd_leng_m,nhd_r_code,nhd_ftype,slope_deg,here_distm,here_speed,here_class,here_paved,here_publi,huc12,huc12_name,hu_type,hu_mod,to_huc12,brick_coun,brick_totp,const_coun,const_totp,merch_coun,merch_totp,metal_coun,metal_totp,sales_coun,sand_count,bia_5km_buff,blm_5km_buff,bpa_5km_buff,coe_5km_buff,fws_5km_buff,gsa_5km_buff,lg_5km_buff,nps_5km_buff,pv_5km_buff,pvi_5km_buff,pvn_5km_buff,pvu_5km_buff,st_5km_buff,stf_5km_buff,stl_5km_buff,stp_5km_buff,stw_5km_buff,und_5km_buff,usfs_5km_buff,water_5km_buff,bia_2km_buff,blm_2km_buff,bpa_2km_buff,coe_2km_buff,fws_2km_buff,gsa_2km_buff,lg_2km_buff,nps_2km_buff,pv_2km_buff,pvi_2km_buff,pvn_2km_buff,pvu_2km_buff,st_2km_buff,stf_2km_buff,stl_2km_buff,stp_2km_buff,stw_2km_buff,und_2km_buff,usfs_2km_buff,water_2km_buff,bia_1km_buff,blm_1km_buff,bpa_1km_buff,coe_1km_buff,fws_1km_buff,gsa_1km_buff,lg_1km_buff,nps_1km_buff,pv_1km_buff,pvi_1km_buff,pvn_1km_buff,pvu_1km_buff,st_1km_buff,stf_1km_buff,stl_1km_buff,stp_1km_buff,stw_1km_buff,und_1km_buff,usfs_1km_buff,water_1km_buff,project_year,nlcd_current,n_worksites,n_culverts,action_fishpass_culvimp_prj,action_fishpass_culvinst_prj,action_fishpass_culvrem_prj,action_fishpass_culvimp_count_prj,action_fishpass_culvinst_count_prj,action_fishpass_culvrem_count_prj,action_fishpass_culvimp_wrk,action_fishpass_culvinst_wrk,action_fishpass_culvrem_wrk,action_fishpass_culvimp_count_wrk,action_fishpass_culvinst_count_wrk,action_fishpass_culvrem_count_wrk,cost_per_culvert,dist_max,dist_mean,geometry,here_class_0,here_class_badmatch,here_class_namatch,here_speed_0,here_speed_badmatch,here_paved_0,pvall_5km_buff,stall_5km_buff,fedother_5km_buff,pvall_2km_buff,stall_2km_buff,fedother_2km_buff,pvall_1km_buff,stall_1km_buff,fedother_1km_buff
REO - R_293,REO - R_293-WS-2,OR,HEADWATERS MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,187120.0054287142,TRUE,59291.72672771416,"Grants Pass, OR Urbanized Area",26643.415536184526,"Roseburg, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23915911,0.1,0,0.1,0,0.1,0,0.25,0,0.25,0,0.25,0,0,0,3.71,0,0,0,0,0.07,85.37,1.64,6.69,2.13,0.07,0,0.33,0,0,0,0,3.71,0,0,0,0,0.07,85.37,1.64,6.69,2.13,0.07,0,0.33,0,0,0,0,3.71,0,0,0,0,0.07,85.37,1.64,6.69,2.13,0.07,0,0.33,0,0,0.0887546,2.864,1004.4,1004.4,1004.4,35,35,35,4.13,0.31,1.68,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2575591,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,3.39,2.74,0.031469,31.76,517.28,340.51,943.47,2.86,2.74,31.76,517.28,340.51,943.47,0.09,2.864,2.74,31.76,517.28,340.51,943.47,0.031469,2.86,1,1,1,1.12,1.05,1.04,1.04,21,21,21,21,21,21,21,4677.09,Middle Fork Coquille River,Steelhead,Spawning and rearing,0.34,396.59,17100305000727,460,3.18266034,4.25,7,5,N,Y,171003050101,Headwaters Middle Fork Coquille River,S,NM,171003050104,7.89789e-5,1.58733e-4,6.80201e-4,0.00342998,9.01786e-4,0.00448554,1.43551e-4,9.02849e-4,2.08506e-5,2.03359e-4,0,0.31776803,0,0,0,0,0,0,0.68223197,0,0,0,0,0,0,0,0,0,0,0,0,0.15318354,0,0,0,0,0,0,0.84681646,0,0,0,0,0,0,0,0,0,0,0,0,0.03159364,0,0,0,0,0,0,0.96840636,0,0,0,0,0,0,0,0,0,0,0,2002,21,2,2,1,0,0,2,0,0,1,0,0,1,0,0,93560.0027143571,818.1024455886778,409.0512227943389,"c(-123.737137, 43.014352)",5,5,5,7,7,N,0.68223197,0,0,0.84681646,0,0,0.96840636,0,0
REO - R_296,REO - R_296-WS-1,OR,UPPER SOUTH MYRTLE CREEK,MYRTLE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,161158.83726812297,TRUE,67928.87865638653,"Grants Pass, OR Urbanized Area",17065.616600181722,"Tri-City--Myrtle Creek, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23901969,0.13,0,0.07,0,0.07,0,0.99,0,0.93,0,0.93,0,0,0,0,0,0,0,0,0.29,84.59,2.05,7.92,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0.52,81.36,3.41,6.09,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0.29,84.59,2.05,7.92,5.14,0,0,0,0,0,0.02758233,11.908,942.36,1016.52,1016.52,43.61,43.78,43.78,8.38,0.52,5.34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2573279,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,2.23,16.18,0.020991,34.4,632.37,342.36,1216.76,11.91,9.11,30.28,524.05,342.36,817.63,0.03,6.316,16.18,34.4,632.37,342.36,1216.76,0.020991,11.91,6,7,7,1.07,0.69,0.74,0.74,43,43,43,43,43,43,43,4.79,Weaver Creek,Coho salmon,Spawning and rearing,5.42,204.48,17100302000533,460,3.51915169,1.58,7,5,N,Y,171003021001,Upper South Myrtle Creek,S,NM,171003021003,7.36503e-5,2.6213e-4,8.10365e-4,0.00435231,9.86881e-4,0.00548052,1.08854e-4,9.15498e-4,1.65606e-5,2.19087e-4,0.12957233,0.7529948,0,0,0,0,0,0,0.11743287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,43,1,1,1,0,0,1,0,0,1,0,0,1,0,0,161158.83726812297,0,0,"c(-123.069586, 43.096415)",5,5,5,7,7,N,0.11743287,0,0.12957233,0,0,0,0,0,0
REO - R_297,REO - R_297-WS-1,OR,UPPER ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,47819.55694289363,TRUE,36064.657224447976,"Eugene, OR Urbanized Area",12614.29394205869,"Cottage Grove, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,24528396,0.9,0,0.9,0,0.9,0,0.99,0,0.99,0,0.99,0,0,0,3.37,0.03,0,0,0,0.32,64.99,10.4,6.62,12.23,1.96,0,0,0.08,0,0,0,3.37,0.03,0,0,0,0.32,64.99,10.4,6.62,12.23,1.96,0,0,0.08,0,0,0,3.37,0.03,0,0,0,0.32,64.99,10.4,6.62,12.23,1.96,0,0,0.08,0,0.02632675,3.798,1095.36,1095.36,1095.36,37,37,37,6.51,0.43,3.54,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654823,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,8.6,0.007895,27.71,383.76,148.97,700.7,3.8,8.6,27.71,383.76,148.97,700.7,0.03,3.798,8.6,27.71,383.76,148.97,700.7,0.007895,3.8,2,2,2,1.03,0.44,0.44,0.44,21,21,21,21,21,21,21,1.98,NA,Steelhead,Spawning and rearing,1.98,443,17100303011615,460,3.06072998,6.14,5,5,Y,Y,171003030302,Upper Elk Creek,S,NM,171003030307,1.90914e-4,5.09494e-4,0.00129347,0.0102008,0.00160265,0.0114114,1.14628e-4,6.37167e-4,0,3.40145e-4,0,0.39351392,0,0,0,0,0,0,0.42306659,0.18341949,0,0,0,0,0,0,0,0,0,0,0,0.47379828,0,0,0,0,0,0,0.11394398,0.41225775,0,0,0,0,0,0,0,0,0,0,0,0.54340797,0,0,0,0,0,0,0,0.45659203,0,0,0,0,0,0,0,0,0,0,2002,21,1,1,1,0,0,1,0,0,1,0,0,1,0,0,47819.55694289363,0,0,"c(-123.167229, 43.66909)",5,5,5,5,5,Y,0.60648608,0,0,0.5262017299999999,0,0,0.45659203,0,0
REO - R_298,REO - R_298-WS-1,OR,LOWER CANTON CREEK,CANTON CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,109504.01325099784,TRUE,62944.4779576818,"Eugene, OR Urbanized Area",40206.212509353056,"Cottage Grove, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23894706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,89.98,0.19,9.74,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.22,88.74,0.04,10.26,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.02,89.98,0.19,9.74,0.06,0,0,0,0,0,0.02272572,74.553,1440,1453.92,1453.92,53.74,52.57,52.57,17.53,0.9,17.84,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2572056,0,0,1.77,0.06,0,0.01,0,0,0,0,0,0,0,0,1.84,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,1.77,0.06,0,0.01,0,0,0,0,0,0,0,0,1.84,102.76,0.033266,47.04,938.59,517.99,1515.7,74.55,2.45,44.33,776.22,517.99,1322.86,0.02,1.174,102.76,47.04,938.59,517.99,1515.7,0.033266,74.55,0,38,38,1.19,0.48,0.73,0.73,42,42,42,42,42,42,42,36.34,Canton Creek,Steelhead,Spawning and rearing,11.91,215.79,17100301001878,460,1.26906312,8.15,7,5,N,Y,171003010603,Lower Canton Creek,S,NM,171003010706,6.53612e-5,1.62048e-4,6.57383e-4,0.00411013,7.84121e-4,0.00472032,7.44579e-5,5.51158e-4,0,1.41028e-4,0,0.61914389,0,0,0,0,0,0,0.36369533,0,0,0,0,0,0,0,0,0,0.01716078,0,0,0.75331671,0,0,0,0,0,0,0.24668329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,42,1,1,1,0,0,1,0,0,1,0,0,1,0,0,109504.01325099784,0,0,"c(-122.769551, 43.442925)",5,5,5,7,7,N,0.36369533,0,0,0.24668329,0,0,0,0,0
REO - R_299,REO - R_299-WS-1,OR,LOWER ROCK CREEK,ROCK CREEK/NORTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,143035.91822382342,TRUE,66913.3573979551,"Eugene, OR Urbanized Area",28410.56357957552,"Sutherlin, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23895218,0,0,0,0,0,0,0.15,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,95.13,0.33,3.86,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,95.13,0.33,3.86,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,95.13,0.33,3.86,0.68,0,0,0,0,0,0.14628117,4.56,1475.64,1475.64,1475.64,44.89,44.89,44.89,5.43,0.38,2.63,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2572310,0,0,3.97,0,0,0.04,0,0,0,0,0,0,0,0,4.01,0,0,3.97,0,0,0.04,0,0,0,0,0,0,0,0,4.01,0,0,3.97,0,0,0.04,0,0,0,0,0,0,0,0,4.01,5.46,0.032895,33.38,774.03,357.9,1285.05,4.56,5.46,33.38,774.03,357.9,1285.05,0.15,4.56,5.46,33.38,774.03,357.9,1285.05,0.032895,4.56,5,5,5,1.09,0.84,0.84,0.84,42,42,42,42,71,71,52,0.71,NA,Steelhead,Spawning and rearing,0.36,217.09,17100301000594,460,7.12093258,3.56,7,5,N,Y,171003010903,Lower Rock Creek,S,NM,171003011101,5.42878e-5,1.37273e-4,7.64378e-4,0.00447535,8.98267e-4,0.00526243,9.0078e-5,7.38375e-4,0,1.7219e-4,0,0.49675064,0,0,0,0,0,0,0.50324936,0,0,0,0,0,0,0,0,0,0,0,0,0.47686102,0,0,0,0,0,0,0.52313898,0,0,0,0,0,0,0,0,0,0,0,0,0.43141837,0,0,0,0,0,0,0.56858163,0,0,0,0,0,0,0,0,0,0,0,2002,42,1,1,1,0,0,1,0,0,1,0,0,1,0,0,143035.91822382342,0,0,"c(-122.923894, 43.387639)",5,5,5,7,7,N,0.50324936,0,0,0.52313898,0,0,0.56858163,0,0
REO - R_300,REO - R_300-WS-1,OR,MIDDLE CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,199955.0517270097,TRUE,66366.93550837193,"Eugene, OR Urbanized Area",12303.345759088352,"Sutherlin, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,24526978,0.04,0,0.19,0,0.19,0,0.07,0,0.36,0,0.36,0,0.01,0,0,0,0,0,0,0,95.09,0.07,2.5,2.1,0,0,0.23,0,0,0,0,0,0,0,0,0,0,92.2,0.13,3.63,3.65,0,0,0.4,0,0,0.01,0,0,0,0,0,0,0,95.09,0.07,2.5,2.1,0,0,0.23,0,0,0.04034148,4.167,1283.16,1431.48,1431.48,39.02,39.6,39.6,6.52,0.43,3.54,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654115,0,0,4.02,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,4.02,0,0,0,0,0,0,0,0,0,0,0,4.02,8.61,0.031175,33.01,579.54,287.23,1294.01,4.17,4.96,36.15,457.98,287.23,743.14,0.04,2.372,8.61,33.01,579.54,287.23,1294.01,0.031175,4.17,5,7,7,1.07,0.48,0.48,0.48,71,71,71,71,71,71,71,0.56,Gassy Creek,Coho salmon,Spawning and rearing,0.56,496,17100303000185,460,4.90621471,0.21,7,5,N,Y,171003030103,Gassy Creek-Calapooya Creek,S,NM,171003030105,6.20393e-5,1.62722e-4,8.99895e-4,0.00528639,0.00107392,0.00639259,1.07794e-4,8.87017e-4,0,2.34426e-4,0,0.27592918,0,0,0,0,0,0,0.72407082,0,0,0,0,0,0,0,0,0,0,0,0,0.18721941,0,0,0,0,0,0,0.81278059,0,0,0,0,0,0,0,0,0,0,0,0,0.11635898,0,0,0,0,0,0,0.88364102,0,0,0,0,0,0,0,0,0,0,0,2002,71,2,2,1,0,0,2,0,0,1,0,0,1,0,0,99977.52586350485,2278.247651179829,1139.1238255899145,"c(-123.122664, 43.391223)",5,5,5,7,7,N,0.72407082,0,0,0.81278059,0,0,0.88364102,0,0
REO - R_300,REO - R_300-WS-2,OR,MIDDLE CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,199955.0517270097,TRUE,64201.58946635035,"Eugene, OR Urbanized Area",13155.450426769114,"Sutherlin, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,24526974,0.45,0,0.34,0,0.34,0,0.55,0,0.65,0,0.65,0,0.01,0,0,0,0,0,0,0,88.46,0.15,6.73,4.39,0,0,0.27,0,0,0,0,0,0,0,0,0,0,71.83,0,28.17,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,88.46,0.15,6.73,4.39,0,0,0.27,0,0,0.01895454,11.128,904.44,1342.92,1342.92,36.85,39.24,39.24,8.78,0.54,5.76,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654113,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,4.46,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,2.98,18.18,0.024259,33.59,517.91,244.45,1294.01,11.13,0.19,20.15,271.52,244.45,328.35,0.02,0.44,18.18,33.59,517.91,244.45,1294.01,0.024259,11.13,0,12,12,1.02,2.32,0.61,0.61,71,71,71,71,71,71,71,1.05,Field Creek,Steelhead,Spawning and rearing,1.05,259.69,17100303001051,460,1.68028951,4.09,5,5,Y,Y,171003030103,Gassy Creek-Calapooya Creek,S,NM,171003030105,6.96177e-5,1.82829e-4,9.19801e-4,0.00554107,0.00110115,0.00665132,1.07457e-4,8.68983e-4,0,2.40271e-4,0,0.15165704,0,0,0,0,0,0,0.84834296,0,0,0,0,0,0,0,0,0,0,0,0,0.1360107,0,0,0,0,0,0,0.8639893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,71,2,2,1,0,0,2,0,0,1,0,0,1,0,0,99977.52586350485,2278.247651179829,1139.1238255899145,"c(-123.112769, 43.410418)",5,5,5,5,5,Y,0.84834296,0,0,0.8639893,0,0,1,0,0
REO - R_301,REO - R_301-WS-1,OR,LOWER CAVITT CREEK,LITTLE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,138607.41142867718,TRUE,78487.84825865402,"Grants Pass, OR Urbanized Area",18544.414828638946,"Roseburg, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23895796,0,0,0,0,0,0,1.89,0,1.89,0,1.89,0,0,0,0,0,0,0,0,0.31,96.24,0.65,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,96.24,0.65,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,96.24,0.65,2.8,0,0,0,0,0,0,0.17257467,2.259,1298.28,1298.28,1298.28,43.56,43.56,43.56,4.82,0.35,2.16,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2572592,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,3.04,4.04,0.075221,30.22,762.71,358.72,1012.43,2.26,4.04,30.22,762.71,358.72,1012.43,0.17,2.259,4.04,30.22,762.71,358.72,1012.43,0.075221,2.26,2,2,2,1.03,0.56,0.56,0.56,42,42,42,42,42,42,42,914.94,Cavitt Creek,Steelhead,Spawning and rearing,0.28,744,17100301000868,460,9.07532978,9.43,7,5,N,Y,171003011007,Lower Cavitt Creek,S,NM,171003011008,2.73345e-5,1.004e-4,6.99793e-4,0.00351512,8.15885e-4,0.00444187,9.69656e-5,8.75358e-4,5.54251e-6,1.8935e-4,0,0.30123808,0,0,0,0,0,0,0.69876192,0,0,0,0,0,0,0,0,0,0,0,0,0.37624391,0,0,0,0,0,0,0.62375609,0,0,0,0,0,0,0,0,0,0,0,0,0.39075516,0,0,0,0,0,0,0.60924484,0,0,0,0,0,0,0,0,0,0,0,2002,42,1,1,1,0,0,1,0,0,1,0,0,1,0,0,138607.41142867718,0,0,"c(-123.019033, 43.183972)",5,5,5,7,7,N,0.69876192,0,0,0.62375609,0,0,0.60924484,0,0
REO - R_302,REO - R_302-WS-1,OR,BILLY CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,187355.63802814294,TRUE,51601.98552756027,"Eugene, OR Urbanized Area",18047.251414157217,"Sutherlin, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,24527146,0,0,0,0,0,0,0.33,0,0.33,0,0.33,0,0,0,5.98,0.07,0,0,0,0.15,69.06,3.54,11.14,10.07,0,0,0,0,0,0,0,5.98,0.07,0,0,0,0.15,69.06,3.54,11.14,10.07,0,0,0,0,0,0,0,5.98,0.07,0,0,0,0.15,69.06,3.54,11.14,10.07,0,0,0,0,0,0.09028071,2.893,967.44,967.44,967.44,35.53,35.53,35.53,4.66,0.34,2.05,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654199,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,4.12,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,4.12,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,4.12,3.72,0.031142,42.03,397.38,182.72,707.08,2.89,3.72,42.03,397.38,182.72,707.08,0.09,2.893,3.72,42.03,397.38,182.72,707.08,0.031142,2.89,2,2,2,1.13,0.78,0.78,0.78,21,21,21,21,21,21,21,0.15,Andrews Creek,Steelhead,Spawning and rearing,0.15,45,17100303000264,460,3.08274889,5.04,7,5,N,Y,171003030306,Billy Creek,S,NM,171003030307,1.25844e-4,3.44338e-4,0.00116858,0.00839117,0.00140827,0.00945788,1.17011e-4,7.69927e-4,0,3.72295e-4,0,0.46489269,0,0,0,0,0,0,0.53510731,0,0,0,0,0,0,0,0,0,0,0,0,0.28210761,0,0,0,0,0,0,0.71789239,0,0,0,0,0,0,0,0,0,0,0,0,0.02552985,0,0,0,0,0,0,0.97447015,0,0,0,0,0,0,0,0,0,0,0,2002,21,3,3,1,0,0,3,0,0,1,0,0,1,0,0,62451.87934271432,2557.2983952088293,1181.4806924255406,"c(-123.398226, 43.579815)",5,5,5,7,7,N,0.53510731,0,0,0.71789239,0,0,0.97447015,0,0
REO - R_302,REO - R_302-WS-2,OR,BILLY CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,187355.63802814294,TRUE,50367.80531320057,"Eugene, OR Urbanized Area",18726.978577265712,"Sutherlin, OR Urban Cluster",41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,24528468,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2.86,0.26,0,0,0,0,81.87,11.81,0.08,3.12,0,0,0,0,0,0,0,2.86,0.26,0,0,0,0,81.87,11.81,0.08,3.12,0,0,0,0,0,0,0,2.86,0.26,0,0,0,0,81.87,11.81,0.08,3.12,0,0,0,0,0,0.04991009,2.598,973.56,973.56,973.56,36,36,36,4.54,0.33,1.97,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654859,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,2.36,3.49,0.019231,45.01,357.56,178.43,587.92,2.6,3.49,45.01,357.56,178.43,587.92,0.05,2.598,3.49,45.01,357.56,178.43,587.92,0.019231,2.6,2,2,2,1.04,0.74,0.74,0.74,21,21,21,21,21,21,21,0.03,Green Ridge Creek,Steelhead,Spawning and rearing,0.03,298.1,17100303000896,460,2.83828998,5.08,7,5,N,Y,171003030306,Billy Creek,S,NM,171003030307,1.3122e-4,3.5875e-4,0.00118372,0.00858892,0.00142815,0.00965733,1.16355e-4,7.57508e-4,0,3.74727e-4,0,0.43915597,0,0,0,0,0,0,0.56084403,0,0,0,0,0,0,0,0,0,0,0,0,0.45498881,0,0,0,0,0,0,0.54501119,0,0,0,0,0,0,0,0,0,0,0,0,0.37750459,0,0,0,0,0,0,0.62249541,0,0,0,0,0,0,0,0,0,0,0,2002,21,3,3,1,0,0,3,0,0,1,0,0,1,0,0,62451.87934271432,2557.2983952088293,1181.4806924255406,"c(-123.390351, 43.589353)",5,5,5,7,7,N,0.56084403,0,0,0.54501119,0,0,0.62249541,0,0
